start_time,packet_size,coflow_id
2710001.710656306,675,447
2709923.472746575,692,447
2709984.626708725,506,447
2709921.259733704,634,447
2709913.3044171846,421,447
2709924.2408590573,480,447
2709974.698469798,638,447
2709934.3220236427,790,447
2709946.68430863,530,447
2709938.3700685548,593,447
2709934.583791534,883,447
2709929.6631043633,483,447
2709928.3182522785,658,447
2709950.840736072,550,447
2709993.590719544,637,447
2709911.009239663,506,447
2709928.796768073,531,447
2709948.277714774,432,447
2709957.1942044706,821,447
2709912.9249914503,541,447
2709911.809216239,454,447
2709916.882053159,484,447
2709937.031020733,625,447
2709938.661881408,508,447
2709993.393884289,579,447
2709929.5237577874,581,447
2709976.217234336,588,447
2709993.4301902046,505,447
2709935.7937128935,637,447
2709976.830341384,520,447
2709923.241760877,512,447
2709989.9028068865,522,447
2709944.3385236547,514,447
2709990.323822375,680,447
2709926.410335593,709,447
2709946.9154644795,496,447
2709920.9940500488,593,447
2709937.7436118294,558,447
2709923.0467525125,502,447
2709971.9640813493,654,447
2709948.0781174037,495,447
2709988.715228357,652,447
2710005.9731245115,793,447
2709974.654850445,610,447
2710001.0153015247,611,447
2709950.923555136,791,447
2709945.338382827,518,447
2709939.6376668885,571,447
2709954.8797230506,570,447
2709931.1279383507,706,447
2709944.93158878,511,447
2709933.0683174063,484,447
2709920.0431077243,416,447
2709971.775902884,678,447
2709939.844483907,506,447
2709989.3008437683,645,447
2709920.9863749216,577,447
2709995.39828494,480,447
2709935.7322287867,672,447
2709939.027251457,432,447
2709944.00077717,635,447
2709913.0622088355,609,447
2709996.2922642455,536,447
2709939.8352771094,619,447
2709962.1689588586,576,447
2709992.7585385586,564,447
2709988.562597563,533,447
2709993.54787446,671,447
2709916.0736608803,709,447
2709917.4748379644,619,447
2709956.723744759,585,447
2709989.1301422636,527,447
2709967.2181455414,660,447
2709997.6802140735,450,447
2709983.9593102587,557,447
2709930.4218749646,494,447
2709917.4008856895,669,447
2709985.324814559,699,447
2709980.2754667285,763,447
2709999.440416561,559,447
2710007.605771854,560,447
2710001.2744407374,412,447
2709971.177715636,663,447
2709956.5503215925,642,447
2709983.886780806,568,447
2709969.7836547606,696,447
2709916.1950327484,590,447
2709939.677258815,530,447
2709989.9464622946,552,447
2709942.8054680224,543,447
2709981.5306985644,606,447
2709985.808029444,503,447
2709973.8753768653,628,447
2709987.076978847,643,447
2709956.8864009823,577,447
2709977.8116654134,614,447
2709912.3900956935,707,447
2709974.7439815635,540,447
2709941.8228657045,632,447
2709986.9275008095,667,447
2709989.1970023555,527,447
2709987.4419632293,598,447
2709989.3043575888,489,447
2709913.6855849433,686,447
2709997.3411634583,511,447
2709936.1088689943,508,447
2709947.1401313283,539,447
2709935.2794958544,508,447
2709980.235109774,789,447
2709983.1773163998,645,447
2709939.8691690415,644,447
2709990.19343915,705,447
2709914.376884394,748,447
2709938.8928726055,678,447
2709921.4520867853,629,447
2709958.074228757,643,447
2709927.8190295924,566,447
2709992.692011022,560,447
2709951.4315475463,508,447
2709943.9656181773,529,447
2709941.779591536,495,447
2710001.326230803,468,447
2709931.965948079,397,447
2709961.613860152,580,447
2709949.5967447655,571,447
2709994.161342391,620,447
2709911.569622198,709,447
2709938.881817959,569,447
2709983.6870146883,671,447
2709974.666047208,460,447
2709923.4992572903,661,447
2709968.1889191912,614,447
2709957.8315406125,526,447
2709979.9598174063,568,447
2709934.245212653,489,447
2709972.7584002004,659,447
2709988.229600087,721,447
2709969.7489252524,612,447
2709952.4925194387,462,447
2709933.07221452,655,447
2709958.137580915,656,447
2709977.600269841,738,447
2709941.479112021,618,447
2709920.3905915176,583,447
2709961.5136550264,519,447
2709991.223711635,617,447
2709964.745344923,732,447
2709928.002138007,630,447
2709975.8417755673,453,447
2709965.1673795204,784,447
2709984.9857232855,579,447
2709990.7798157167,571,447
2709949.025741473,618,447
2709958.19633005,514,447
2709939.5583935636,725,447
2709966.5183649096,617,447
2709974.758913737,669,447
2709968.599386389,448,447
2709917.450397351,615,447
2709955.5503218602,502,447
2709977.7664975505,528,447
2709948.4423531,516,447
2709947.9704293213,464,447
2710006.626816518,447,447
2710001.2645182684,560,447
2709913.173234118,737,447
2709948.557015828,647,447
2709915.521910513,594,447
2709984.281454667,538,447
2709938.3718056865,572,447
2710007.440697858,648,447
2709980.019717216,525,447
2709996.756079669,488,447
2709995.483837306,674,447
2709930.2989216624,527,447
2709987.404730512,376,447
2709973.5442198766,479,447
2709932.7316278033,521,447
2709973.9178055385,523,447
2710006.1104462757,722,447
2709961.4246171606,688,447
2709931.429978605,556,447
2709957.697085646,797,447
2709930.2883276707,634,447
2709988.9362282986,516,447
2709995.129177449,453,447
2709928.4972093264,676,447
2709983.117727037,501,447
2709913.804435003,641,447
2709989.1130659617,618,447
2709951.98257842,563,447
2709982.446119961,572,447
2709927.75682842,495,447
2709922.822946518,548,447
2709984.391999058,599,447
2709993.3268779316,486,447
2709998.3349074684,555,447
2709959.72237394,575,447
2710001.38350712,603,447
2709961.8190497383,568,447
2709947.7818550873,561,447
2709965.9638258754,680,447
2709968.476954433,571,447
2709954.4677985623,619,447
2709912.1003638315,620,447
2709926.0149213537,524,447
2709973.9013313144,540,447
2709995.051074051,459,447
2709918.8985921186,547,447
2710007.929811182,573,447
2709974.8968832158,724,447
2709935.549089935,512,447
2709909.281219353,549,447
2709935.784826013,521,447
2709950.8478740663,593,447
2709975.287599752,552,447
2709955.822132026,633,447
2709940.0987003837,431,447
2709966.409596911,602,447
2710005.8819288984,641,447
2710006.5132896253,629,447
2710000.3583596544,650,447
2709934.1027539456,549,447
2709981.1652563987,553,447
2709991.5482529067,570,447
2709947.1196980146,507,447
2709957.28534563,548,447
2709924.12519591,753,447
2709957.7262206487,626,447
2709938.8543457673,485,447
2710006.486351635,469,447
2709999.8688563905,608,447
2709936.198424852,707,447
2709958.5939453756,651,447
2709949.649757891,687,447
2709959.2404341917,503,447
2709966.856550754,731,447
2710006.5261945217,568,447
2709929.151221558,703,447
2709991.3981869286,537,447
2709971.200851515,574,447
2709955.332601087,547,447
2709993.4769233423,680,447
2709994.3101501944,731,447
2709979.696066395,671,447
2709995.1420985195,626,447
2709915.700141271,472,447
2709947.105136486,591,447
2709958.111007484,384,447
2709999.993858449,600,447
2709976.3136715754,546,447
2709952.9464553175,681,447
2709994.9129665694,658,447
2709948.7194136144,561,447
2709991.088730877,560,447
2709930.1874280684,479,447
2709965.7577475603,753,447
2709924.4710755325,744,447
2709964.8160383324,570,447
2709990.428382145,542,447
2709960.690669762,593,447
2709909.6842603693,568,447
2709989.9883161024,700,447
2709954.35653816,574,447
2709985.227272003,529,447
2709978.291822906,703,447
2709997.9548992924,441,447
2709993.608347272,737,447
2709993.312173699,786,447
2709978.882250335,533,447
2709986.795247708,569,447
2709935.0393728577,569,447
2709930.2332013827,569,447
2709991.9160963795,613,447
2709992.939710847,505,447
2709920.0439468827,605,447
2709997.5466002845,725,447
2709943.447115261,606,447
2709919.671967881,773,447
2709927.5949078435,493,447
2709942.8906606166,541,447
2709909.65051237,581,447
2709934.7502846783,603,447
2709968.5179429203,585,447
2709946.3738680976,701,447
2710007.1648665783,545,447
2709937.1222912148,494,447
2709943.9446140127,605,447
2709913.763947701,659,447
2709995.3864645204,534,447
2709965.666392519,610,447
2710001.7603825117,552,447
2709919.539040645,718,447
2709978.7949862536,688,447
2710007.394507237,696,447
2709934.4217129564,543,447
2709922.274252836,561,447
2710000.25640543,681,447
2709990.390392785,805,447
2709965.967191309,614,447
2709981.911219441,592,447
2709957.0758069293,599,447
2709993.0419456298,570,447
2709944.041427941,523,447
2709917.6697110604,627,447
2709979.153696014,705,447
2709985.5475723227,572,447
2709991.755148575,528,447
2709997.215852593,461,447
2709918.556015649,771,447
2709988.9502745713,612,447
2709985.639527935,658,447
2709913.8184663686,488,447
2709912.887847265,568,447
2709979.9883864587,423,447
2709944.1497428226,624,447
2709981.126203837,714,447
2709963.044665462,605,447
2709950.8175222795,479,447
2709914.080097982,494,447
2710003.6007617004,633,447
2709912.838582967,488,447
2709968.6808252423,659,447
2709939.125855224,643,447
2709987.883674955,578,447
2709992.4114603754,453,447
2709922.9829800995,474,447
2709927.028183619,694,447
2710003.8703049584,539,447
2709917.9629382035,593,447
2709950.5643610195,584,447
2709930.4450654364,578,447
2710004.7667823546,750,447
2709983.6728836047,418,447
2709911.436720251,433,447
2709996.4631973417,690,447
2709935.3864915962,616,447
2709921.825007471,618,447
2709989.353517546,666,447
2709932.8249422223,546,447
2709992.028263672,635,447
2709958.151083002,614,447
2709918.216535782,420,447
2709963.174760166,714,447
2709969.234707784,703,447
2709931.030607798,601,447
2709911.7850320423,816,447
2709935.927025059,545,447
2709953.145584506,491,447
2709970.8431862392,612,447
2709912.4966248036,557,447
2709979.6036328035,700,447
2709930.0968767013,629,447
2709917.2289358736,491,447
2709952.450463701,520,447
2709945.4767372333,587,447
2709936.538821814,584,447
2709948.2996554347,684,447
2709936.7374628037,669,447
2709979.7923603132,657,447
2709952.0939586153,598,447
2709989.536192579,536,447
2709990.5147243775,493,447
2709937.625336201,605,447
2709921.312418151,470,447
2709954.139197344,616,447
2709992.868213543,477,447
2710004.8589816103,573,447
2709941.878658163,640,447
2709953.8921158556,455,447
2709929.8814143296,768,447
2709948.9490430322,567,447
2709922.871470907,745,447
2709951.302060803,468,447
2709981.4213492745,592,447
2709960.936423991,651,447
2709983.980768416,598,447
2709922.970038407,559,447
2709965.6744481423,563,447
2709974.447339042,663,447
2709999.6492276043,435,447
2710001.178090111,629,447
2709914.2565393453,678,447
2709918.6356132845,550,447
2709924.212330151,418,447
2709909.29996891,582,447
2709971.7445723363,682,447
2709951.327501889,528,447
2709917.92696672,691,447
2709968.7426684317,651,447
2709938.780267481,529,447
2709943.992598846,598,447
2710004.444719168,488,447
2709959.1076390734,529,447
2709934.3274364043,467,447
2709924.803487512,598,447
2709943.852016582,505,447
2709964.7496234956,520,447
2709995.930883001,617,447
2709946.895500997,596,447
2709982.2432954856,713,447
2710001.7362852786,633,447
2709910.5713371825,664,447
2709979.492794964,603,447
2709927.442800291,536,447
2709909.090128725,681,447
2709969.828378464,542,447
2709981.8748459257,646,447
2710008.71053612,296,447
2709956.6350289714,653,447
2709969.9075220674,589,447
2709966.896976605,545,447
2709937.5299402266,652,447
2709910.5935775987,549,447
2709930.3614365575,634,447
2709946.5229897676,451,447
2710007.3148576245,670,447
2709925.49667739,635,447
2709933.051877786,736,447
2709978.0654467605,689,447
2709948.855963714,470,447
2709946.954230432,583,447
2709920.753566445,649,447
2709954.4878192996,725,447
2709997.17779125,607,447
2709963.6693134834,650,447
2709913.841214497,605,447
2709941.8915322036,525,447
2709915.6919015073,704,447
2709972.080977823,464,447
2710005.242126437,585,447
2709911.35879156,530,447
2709936.218663326,720,447
2709965.27384882,576,447
2710001.9225432933,617,447
2710001.6764280125,472,447
2709961.7668853234,566,447
2709916.90922986,515,447
2709911.00427662,429,447
2709994.062923785,663,447
2710006.661192525,596,447
2709985.9386307974,718,447
2709967.9506107955,683,447
2709914.5621545142,542,447
2709917.316508291,497,447
2709922.1424333006,601,447
2709975.4090611865,666,447
2709982.451556142,731,447
2709997.781050643,583,447
2709947.738071209,684,447
2709976.8230105876,564,447
2709991.9921291056,750,447
2709920.9307379425,692,447
2709928.8318237583,497,447
2709945.585511441,510,447
2709931.489202216,496,447
2709928.2014424712,788,447
2709980.5486398665,413,447
2709976.0743650557,757,447
2709916.2455745405,571,447
2709915.711853935,716,447
2710000.0684976145,589,447
2709997.0770289134,587,447
2710000.088363646,504,447
2709963.3241874906,504,447
2709965.600326567,528,447
2710006.8176208665,619,447
2709974.014486713,643,447
2709946.593220272,504,447
2709986.8021527906,639,447
2709958.260752214,575,447
2709911.3182006343,626,447
2709993.115838595,561,447
2709934.526172843,397,447
2709957.214797047,605,447
2709911.69594331,610,447
2709975.6352313566,453,447
2709931.45297184,674,447
2709999.393734472,523,447
2709960.257635151,646,447
2709995.2239320953,606,447
2709980.0461248974,787,447
2709919.1296621007,605,447
2710002.3293262534,580,447
2709916.1695851083,528,447
2709972.3011945267,526,447
2709973.7554620793,506,447
2709910.995541444,611,447
2709964.815566931,573,447
2709920.928690317,622,447
2709958.8084334116,576,447
2710008.919613347,498,447
2709926.9560617157,741,447
2709926.800406489,560,447
2709915.589153589,488,447
2709945.4881983474,595,447
2709988.1940346737,812,447
2710008.6241748678,555,447
2709947.2067177854,529,447
2709942.6660445915,470,447
2709999.9733710526,571,447
2710006.735049707,521,447
2709912.242033811,642,447
2709935.937256016,553,447
2709920.681835126,539,447
2709911.9082496804,467,447
2709937.605369929,624,447
2710005.012342967,581,447
2709916.3148,476,447
2709991.070577552,482,447
2709969.5490813856,564,447
2709980.8729558117,633,447
2709998.896654776,622,447
2709930.9047621717,646,447
2709955.6902729697,485,447
2710000.9581111027,610,447
2709925.1146708955,531,447
2709917.6266555986,630,447
2709948.54691801,630,447
2709916.0737618976,615,447
2709992.089485023,656,447
2710000.6644428996,728,447
2709967.47126925,486,447
2709998.9769796724,546,447
2709982.8810115634,519,447
2710007.0946702915,600,447
2709953.445762898,616,447
2709998.7629454453,579,447
2709927.9126165104,607,447
2709931.9021239034,540,447
2709997.1539407438,509,447
2710004.3443173617,597,447
2709938.0248571048,588,447
2709938.7332090703,653,447
2709967.506236689,588,447
2709958.110142657,643,447
2709944.8350627194,665,447
2709949.534967196,719,447
2709969.833989761,550,447
2709986.8385870466,732,447
2709928.045768542,507,447
2709963.015249834,488,447
2709909.6098022824,518,447
2709933.5342382453,539,447
2710008.9565063617,597,447
2709982.92778933,523,447
2709923.7409505188,613,447
2709948.2378988997,729,447
2709984.4089681045,764,447
2709933.9695895896,664,447
2709982.8063527886,525,447
2709965.442399336,610,447
2709936.0111037563,573,447
2709939.6815516916,660,447
2709948.318556188,606,447
2709943.8443276267,559,447
2709970.83987685,641,447
2709928.6523124604,599,447
2709954.6012345795,710,447
2710000.130741599,586,447
2709965.071881659,608,447
2709933.665421624,570,447
2710007.1262349566,672,447
2709975.7701276876,688,447
2709911.1082669934,531,447
2709987.355100498,557,447
2709999.952842003,592,447
2709980.7019109745,539,447
2709990.0062833684,517,447
2709997.260913223,706,447
2710004.518356988,541,447
2709918.4398015193,725,447
2709944.455262231,562,447
2710002.113733091,552,447
2709980.117280475,632,447
2709994.2325394577,521,447
2709987.5084838253,592,447
2709964.429504419,698,447
2709984.6474302798,624,447
2709970.075730835,649,447
2710001.0944484277,504,447
2709917.8065255387,558,447
2709990.845044718,555,447
2709966.5715330606,693,447
2709992.8740074243,685,447
2709961.523339695,495,447
2709928.9551803563,735,447
2709930.2086802255,547,447
2709921.6527313953,547,447
2709996.402066264,426,447
2709989.081746539,609,447
2709964.8559888774,394,447
2709953.4576123003,458,447
2709909.8217245606,607,447
2709950.2689020364,706,447
2709970.4406546904,555,447
2709963.413666909,587,447
2709964.840236799,705,447
2709984.4755396866,451,447
2709918.6751397457,692,447
2709963.309239095,656,447
2709918.4130717046,468,447
2709936.4591021687,618,447
2709977.0341968928,537,447
2709927.886347568,575,447
2709972.9452316603,613,447
2709926.206274607,721,447
2709947.5226132395,678,447
2709927.762886125,480,447
2709937.798023791,642,447
2709968.804097234,678,447
2709952.16821417,637,447
2709986.694144907,584,447
2709970.5254555466,547,447
2709992.729399704,594,447
2709988.975691158,582,447
2709945.4252681206,681,447
2709912.5899158516,575,447
2709967.4917056873,560,447
2709998.5509411744,596,447
2709962.1985612195,577,447
2709967.267971985,476,447
2709987.346847077,541,447
2709911.767551925,757,447
2709995.780843047,554,447
2709943.1668191175,598,447
2710006.1563545633,777,447
2709990.8357439255,546,447
2709994.198081581,473,447
2710001.69438889,567,447
2709976.3488417957,572,447
2709976.153869569,617,447
2709988.7593000787,478,447
2709925.3413107414,553,447
2709949.659831315,612,447
2709975.4452918037,791,447
2709989.492573193,781,447
2709909.1421275423,539,447
2710004.550478308,667,447
2709915.70235776,522,447
2709987.5574565586,609,447
2709983.27275782,609,447
2709913.2382781794,570,447
2709973.4037991497,636,447
2709969.494661531,540,447
2709946.9508129377,674,447
2710002.755242094,587,447
2709978.3114910563,494,447
2709923.0410343134,566,447
2709954.453692883,562,447
2709926.9374348912,613,447
2709978.8636657787,515,447
2709953.5780257485,481,447
2709976.4267249573,572,447
2709929.58769326,717,447
2709922.1570314504,523,447
2709947.4716134486,670,447
2709923.0106772357,628,447
2709954.311393081,635,447
2709976.071031417,500,447
2709941.198113308,697,447
2709910.4880967424,561,447
2709984.7510190113,472,447
2709954.324267465,680,447
2709965.9603151563,722,447
2710007.071286834,615,447
2709921.865475283,538,447
2709947.1912701023,594,447
2709912.7546994714,683,447
2709924.950162352,633,447
2709996.3851701296,583,447
2709986.669638426,576,447
2709940.5429614023,717,447
2709967.445515781,590,447
2709968.1410216508,634,447
2709970.3243577457,634,447
2709934.3365764203,453,447
2709994.3060192806,530,447
2709939.685761015,504,447
2710003.031607847,525,447
2709987.161175333,650,447
2709976.7930519,731,447
2709936.465262577,570,447
2709988.7214305094,674,447
2709918.1407102677,631,447
2709972.596936001,533,447
2709943.086160294,602,447
2709940.6907679774,698,447
2709913.1158747612,534,447
2709968.6880246946,526,447
2709929.1093079606,611,447
2709998.2167373095,436,447
2709925.777654674,530,447
2709991.832350348,507,447
2710003.049279192,484,447
2709957.0006774515,529,447
2709961.780056216,733,447
2709910.590382061,663,447
2709967.052357587,438,447
2710000.414395198,512,447
2709983.814068036,578,447
2709927.1022776742,495,447
2710000.3767528026,742,447
2709968.5890055117,693,447
2709956.921250429,732,447
2709917.312499402,606,447
2709935.9732670807,681,447
2709948.7821474522,653,447
2710006.4441639907,552,447
2709994.9469688437,659,447
2709918.78526362,644,447
2709955.8572629574,664,447
2709950.631074855,524,447
2709912.7608773885,589,447
2709915.972346257,674,447
2710001.8553516557,506,447
2709989.83007667,691,447
2709993.8582932637,579,447
2709978.0113400985,779,447
2709991.295830094,578,447
2709974.461318354,606,447
2709940.3772205194,489,447
2709934.673476314,490,447
2709950.579174517,603,447
2710007.704256022,401,447
2709942.7962854765,655,447
2709972.1522917817,555,447
2709969.740439551,485,447
2709977.1410988704,614,447
2709978.19232436,647,447
2709960.402824299,711,447
2709951.317419345,594,447
2709918.5463362043,665,447
2709991.0852833004,485,447
2709970.276305689,433,447
2709926.1390284994,664,447
2709914.0823749253,650,447
2709943.484086372,524,447
2709961.444436869,641,447
2709996.6398780537,686,447
2709992.9107069112,506,447
2709948.2387670707,644,447
2709918.4261895674,582,447
2709934.3348711054,512,447
2709974.995059165,595,447
2709986.410100766,684,447
2710003.0333350715,415,447
2710002.87023524,618,447
2709988.348245117,584,447
2709929.703153963,545,447
2709948.771549677,673,447
2709933.5020860676,477,447
2709964.675124922,802,447
2709980.8048496675,495,447
2710006.9954944393,545,447
2709925.6225815006,532,447
2709992.2031814004,491,447
2709926.559865327,747,447
2709929.7527398276,674,447
2709927.127179953,635,447
2709916.4923712867,623,447
2710008.329592352,628,447
2710000.4238327653,508,447
2709912.0069876355,457,447
2709982.6425491506,723,447
2709971.5599693833,616,447
2709971.235162417,505,447
2709941.8782115877,405,447
2709933.3710642294,710,447
2709983.852150982,560,447
2709986.021263854,672,447
2709966.922711211,569,447
2709945.33971347,631,447
2709946.6852494404,607,447
2709923.334754428,700,447
2709910.8386319466,608,447
2709985.4750990947,639,447
2709981.259247864,581,447
2709982.1595553653,611,447
2709945.04889748,766,447
2709995.57959907,565,447
2710004.5145550068,654,447
2709982.978658363,688,447
2709983.603750474,472,447
2709986.777514941,561,447
2709969.0020273076,615,447
2709912.0833299174,561,447
2709920.9982341733,662,447
2709945.533528731,601,447
2709943.9288923303,627,447
2709912.614851462,559,447
2710006.653282572,524,447
2709909.6050067297,613,447
2709979.827156093,585,447
2709932.705545777,575,447
2709970.12465028,718,447
2709914.474234744,544,447
2709977.083137428,465,447
2709975.5116244233,522,447
2709959.1699864385,601,447
2709987.0173393628,595,447
2709990.10891386,503,447
2709968.736479058,489,447
2709941.5698895575,727,447
2709995.114754331,587,447
2709967.591213046,534,447
2709948.6255959645,547,447
2709923.5490732184,626,447
2710002.7606182797,708,447
2709957.8787357444,758,447
2709921.9724006155,612,447
2709981.216816574,457,447
2709949.6283058655,496,447
2709965.035904759,475,447
2709924.1252435083,632,447
2709988.1693891436,671,447
2709963.4659022065,511,447
2709923.1457295646,552,447
2709947.054995185,525,447
2709994.1707078977,708,447
2709995.0931057464,587,447
2709956.934984589,566,447
2709910.552324405,697,447
2709991.876636003,401,447
2709957.0819462077,468,447
2709953.188522582,747,447
2709983.588226221,546,447
2709967.8755364656,621,447
2709972.1785413017,685,447
2710004.6914817663,679,447
2709953.6587751415,570,447
2709957.4954886227,550,447
2709942.2575088167,651,447
2709966.0066492273,593,447
2710008.730816955,442,447
2709967.164016598,692,447
2709962.988765351,630,447
2709928.16855309,666,447
2709988.323334578,619,447
2709957.941597523,565,447
2709990.070159358,618,447
2709979.896244404,738,447
2709982.932847785,539,447
2709961.766960643,444,447
2709992.228662907,598,447
2710006.1303428547,606,447
2709977.280811445,563,447
2709993.4620552044,677,447
2709945.822518301,485,447
2709944.20816982,588,447
2710000.1576766768,523,447
2709975.04372871,541,447
2709920.2004288225,598,447
2709986.721588378,518,447
2709916.582485077,574,447
2709958.8427782087,413,447
2709988.5715861735,431,447
2709942.754393106,398,447
2709967.7661806406,590,447
2709929.484933244,712,447
2709916.469331119,624,447
2709985.072982122,505,447
2709978.25850347,613,447
2709914.228115749,678,447
2709979.997580671,565,447
2709956.381428574,611,447
2709941.331113274,698,447
2709930.768688817,660,447
2709975.901377053,753,447
2710008.7821804592,579,447
2709964.1155473827,580,447
2709947.076623157,637,447
2709954.885595573,578,447
2710000.4743030053,722,447
2709977.935489717,648,447
2709962.6642706282,589,447
2709970.863491526,678,447
2709956.071565945,348,447
2709964.3196828747,554,447
2710004.0651484164,621,447
2709914.0340909464,461,447
2709953.9201929145,420,447
2709949.9019390796,527,447
2709932.5376579226,622,447
2709981.5759541956,587,447
2709916.9409064003,567,447
2709940.030155111,533,447
2709915.4477537107,569,447
2709990.9794335165,665,447
2709946.783086417,467,447
2709990.2311219987,569,447
2709947.6494123237,590,447
2709931.018103685,567,447
2709942.268241085,706,447
2709953.396284737,625,447
2709992.8666633116,520,447
2709948.0223629023,628,447
2709975.149611863,529,447
2709946.627844549,449,447
2709969.6868035924,376,447
2709992.0403372636,476,447
2710000.098197928,577,447
2709946.721156411,597,447
2709975.716385509,579,447
2710001.934285851,585,447
2709947.08224296,509,447
2709975.614080655,567,447
2709936.1073547862,591,447
2709963.518562902,625,447
2709989.264351649,705,447
2709994.3372714375,393,447
2709947.051949672,658,447
2709956.166139835,651,447
2709928.290333541,590,447
2709930.473857026,505,447
2709912.4259929783,648,447
2709923.667835703,582,447
2709999.096042851,576,447
2709952.6283076266,670,447
2709970.0017017266,617,447
2709988.6920406423,588,447
2709927.694083509,626,447
2709949.68248933,480,447
2709973.906664727,593,447
2709972.530366623,646,447
2709959.3666717936,723,447
2710006.8542321245,438,447
2709927.719841099,578,447
2709982.5489739566,534,447
2709950.223182084,715,447
2709960.9295094465,642,447
2709974.3961933474,675,447
2710006.585916254,496,447
2709954.0845972206,609,447
2709913.9360610875,552,447
2709935.2917827573,649,447
2709985.2979129674,622,447
2709929.6210560924,671,447
2709953.0815263134,618,447
2709917.199613665,428,447
2709924.015805254,577,447
2709916.686236632,682,447
2709955.008375627,674,447
2709952.344979003,612,447
2709920.747299295,595,447
2709986.8500195374,642,447
2710004.9204536867,661,447
2709984.9551573484,525,447
2709957.745008067,495,447
2709998.3788791965,593,447
2709930.9732499123,630,447
2709927.1911333934,666,447
2709920.7081426936,463,447
2709936.586982352,663,447
2709932.345787151,627,447
2709928.225285521,531,447
2709959.3743515406,651,447
2709940.013663726,552,447
2709916.389575823,647,447
2709926.2675203425,761,447
2709994.2575014606,667,447
2709981.65444553,691,447
2709971.9954774915,496,447
2709962.7185648386,548,447
2709979.0868901475,702,447
2709951.5160173574,570,447
2709997.655880041,479,447
2709963.3220436294,694,447
2709933.4555365816,604,447
2709951.402685333,574,447
2709995.0857908684,395,447
2709950.606845178,652,447
2709916.9119388666,513,447
2709959.917983662,597,447
2710004.295645559,538,447
2710005.095111634,546,447
2709943.1842493336,567,447
2709915.5557056176,456,447
2709972.533796881,544,447
2709970.971456135,526,447
2709926.6696675406,476,447
2709980.1521574673,426,447
2709933.5529215215,469,447
2709952.3836701517,440,447
2709938.420573891,610,447
2709971.102830259,582,447
2709981.674705746,486,447
2710001.1837279755,598,447
2709943.197294702,470,447
2709977.564191321,537,447
2709935.3797613163,699,447
2709941.7411915846,645,447
2710006.2301716413,493,447
2709994.2601775634,643,447
2709979.008682176,601,447
2709987.5985041214,660,447
2709932.5002570525,327,447
2709943.623526516,326,447
2709994.378604527,588,447
2709959.6536862967,474,447
2709932.1378807304,582,447
2709950.7997730416,596,447
2710008.7851595464,674,447
2709911.0899254195,600,447
2709953.429786571,661,447
2709996.021081162,547,447
2709974.3691224395,654,447
2709988.9120406727,597,447
2710008.1043970753,617,447
2709932.414721798,609,447
2709952.3754572487,562,447
2709959.61044341,660,447
2709994.0079583563,474,447
2709928.016452763,679,447
2709987.8877503783,588,447
2709923.0142816813,585,447
2709955.852182289,417,447
2709995.8805950684,610,447
2709968.8852869323,533,447
2709984.3619604004,750,447
2709979.9251793902,612,447
2709930.9935517795,546,447
2709958.475622352,550,447
2709965.5457957,515,447
2709964.9021732192,678,447
2709924.276904975,539,447
2709964.0017589317,645,447
2709935.3246700102,551,447
2709956.3727735057,498,447
2709958.5340134446,562,447
2709944.709838622,684,447
2709941.568099801,414,447
2709939.166835515,636,447
2709945.934019338,517,447
2709998.594271998,602,447
2709973.2759907492,554,447
2709989.2926933724,407,447
2709971.301149518,524,447
2709929.724061539,729,447
2709958.5487728766,653,447
2709932.100749489,552,447
2709950.5807247884,551,447
2709959.4586409708,519,447
2709994.202483747,497,447
2709943.6147640436,582,447
2709933.1155154565,516,447
2710004.6780836913,527,447
2709921.9048460606,614,447
2710007.6103683133,526,447
2709923.979163928,579,447
2709930.501584796,448,447
2709945.3098316444,605,447
2709944.2818908207,598,447
2709947.5186668974,530,447
2709993.583053198,648,447
2709992.9651406086,488,447
2709951.1471498264,566,447
2709991.6218431336,458,447
2709955.5886578234,530,447
2709938.6657224935,686,447
2709978.3071817355,654,447
2709962.1069436045,507,447
2709929.3758370313,529,447
2709991.1099299663,742,447
2709931.814529578,562,447
2709989.796294116,458,447
2709962.765429473,610,447
2709994.9057811107,548,447
2709916.1879156055,725,447
2709987.4142261734,606,447
2709984.9464281956,642,447
2709913.589380409,486,447
2709914.496557055,673,447
2709966.716071196,481,447
2709964.6453326195,677,447
2709993.837121138,538,447
2709916.0030211397,548,447
2709952.3525984767,684,447
2709919.558176944,684,447
2709952.1502104215,516,447
2709965.9031856772,539,447
2709995.2979998575,408,447
2710006.838308756,704,447
2709932.3289619028,547,447
2709953.521967978,555,447
2710005.0092458366,487,447
2709999.354217275,616,447
2709938.1652484126,618,447
2710006.7162036058,717,447
2709922.802116961,702,447
2709974.9005551552,591,447
2709912.5305078696,535,447
2709960.796802109,658,447
2709965.822393187,645,447
2709993.916205414,631,447
2709992.5321757556,627,447
2709996.2002303842,548,447
2709946.278643664,372,447
2709914.5679706032,613,447
2709914.022476126,726,447
2709974.430041375,458,447
2709948.8974974463,608,447
2709999.3174704085,559,447
2709989.807379992,537,447
2709953.4499068297,617,447
2709914.1057734513,696,447
2709959.306539772,511,447
2709951.836382068,570,447
2709951.362030437,456,447
2709965.0162145616,392,447
2709996.779482466,529,447
2709921.2563448856,706,447
2709967.4322848273,508,447
2709947.793488561,664,447
2709982.145919741,605,447
2709952.2609664793,443,447
