start_time,flow_packet_num,flow_sizes,mean_packet_size_32,mean_packet_size_20,mean_packet_size_16,mean_packet_size_8,mean_packet_size_4,coflow_id
15628.0,28694,27976471.3,971.7,971.7,971.7,972.0,970.5,4
15595.0,28694,27975176.7,975.6,976.7,976.1,974.3,972.5,4
15606.0,28694,27975078.1,973.8,972.7,973.2,973.1,975.5,4
15540.0,28694,27974833.4,974.2,976.6,978.0,978.6,975.9,4
15629.0,28694,27975567.7,972.3,971.3,973.0,970.8,966.1,4
15587.0,28694,27979673.0,973.1,971.5,969.4,966.1,965.4,4
15553.0,28694,27977777.2,974.5,974.7,975.0,975.0,971.5,4
15550.0,28694,27976810.4,975.9,977.2,976.6,975.0,981.5,4
15579.0,28694,27976880.3,973.0,974.1,972.2,970.1,968.4,4
15540.0,28694,27977399.4,975.3,974.4,972.5,978.7,976.6,4
15610.0,28694,27978507.7,973.9,973.9,974.2,969.5,968.8,4
15592.0,28694,27977523.4,976.2,974.4,972.9,973.9,974.9,4
15598.0,28694,27976930.4,976.2,976.2,975.9,977.4,971.2,4
15566.0,28694,27976594.2,976.1,975.4,976.1,976.1,974.8,4
15566.0,28694,27977604.8,973.3,972.8,972.9,975.2,977.7,4
15567.0,28694,27974680.6,978.0,980.9,981.1,981.0,982.0,4
15620.0,28694,27975921.9,978.8,980.1,980.5,976.9,980.1,4
15617.0,28694,27975922.3,976.9,976.0,977.7,977.5,981.5,4
15630.0,28694,27977226.0,973.1,973.2,975.6,971.2,964.5,4
15598.0,28694,27978662.4,975.8,973.8,973.0,970.4,974.0,4
15618.0,28694,27977849.9,976.1,978.9,979.6,978.7,976.9,4
15555.0,28694,27974160.9,977.4,979.3,979.2,979.8,981.2,4
15532.0,28694,27977798.1,971.8,971.3,971.0,970.8,967.0,4
15542.0,28694,27972933.4,974.9,974.6,974.3,975.6,971.7,4
15586.0,28694,27979256.4,975.5,972.8,972.6,975.1,972.8,4
15555.0,28694,27976237.0,976.1,973.7,973.0,975.6,974.4,4
15622.0,28694,27973827.5,973.2,971.0,969.9,972.4,970.5,4
15592.0,28694,27979456.3,974.2,971.1,970.3,970.2,972.1,4
15627.0,28694,27976250.0,974.3,973.8,973.9,972.1,974.8,4
15582.0,28694,27978683.5,973.7,974.0,974.2,974.8,975.2,4
15621.0,28694,27975270.3,977.1,977.5,978.6,978.8,984.1,4
15618.0,28694,27975467.2,972.1,972.1,971.1,974.2,972.2,4
15622.0,28694,27976795.2,974.0,974.2,974.7,980.8,975.4,4
15589.0,28694,27977990.9,977.5,977.9,978.4,974.0,976.9,4
15540.0,28694,27975677.9,972.7,971.1,972.2,972.8,973.9,4
15607.0,28694,27975732.3,973.5,973.8,976.3,974.6,971.1,4
15551.0,28694,27976763.1,977.3,974.0,974.1,978.5,977.0,4
15532.0,28694,27974238.2,974.1,975.4,975.9,974.5,976.8,4
15531.0,28694,27979936.7,973.9,976.0,977.7,975.8,970.9,4
15630.0,28694,27976525.9,973.7,973.0,971.5,972.4,965.7,4
15580.0,28694,27977510.4,975.8,975.5,976.5,978.4,975.6,4
15625.0,28694,27977078.1,974.3,972.5,972.3,972.3,975.6,4
15627.0,28694,27976709.0,975.9,976.2,977.7,978.6,978.7,4
15628.0,28694,27975419.4,976.2,975.1,974.2,977.7,977.6,4
15562.0,28694,27976057.0,974.1,975.2,974.4,973.1,970.0,4
15622.0,28694,27977557.2,973.9,975.2,976.8,980.2,980.0,4
15613.0,28694,27973309.8,974.0,976.7,975.7,972.2,970.6,4
15558.0,28694,27975829.8,977.8,977.3,976.4,981.6,978.0,4
15630.0,28694,27978585.8,974.5,973.4,972.6,974.6,976.1,4
15550.0,28694,27978504.5,974.5,973.8,973.5,972.7,971.7,4
15615.0,28694,27976800.7,975.2,977.4,977.2,981.5,986.8,4
15626.0,28694,27976611.2,974.6,973.5,973.3,970.8,972.0,4
15600.0,28694,27979562.4,975.9,975.2,975.6,975.1,980.2,4
15620.0,28694,27974389.4,977.5,976.0,974.8,974.2,975.1,4
15568.0,28694,27974614.9,974.0,973.9,974.0,973.0,975.8,4
15556.0,28694,27973621.7,976.5,974.3,975.5,977.5,978.4,4
15602.0,28694,27975318.6,977.0,978.6,978.8,983.2,980.7,4
15587.0,28694,27977692.1,974.4,975.1,974.1,973.5,974.2,4
15582.0,28694,27976078.4,976.6,976.1,976.7,974.8,970.1,4
15614.0,28694,27976441.5,974.6,974.5,973.9,971.8,968.7,4
15563.0,28694,27978316.7,976.2,978.6,980.6,977.5,984.0,4
15536.0,28694,27976452.7,975.2,975.5,976.2,976.6,972.7,4
15562.0,28694,27978541.8,972.9,968.9,967.7,967.1,970.6,4
15562.0,28694,27976787.4,976.2,977.3,979.0,980.6,987.8,4
15559.0,28694,27974611.0,974.8,973.1,971.9,974.0,974.6,4
15583.0,28694,27979635.2,975.0,976.6,975.7,974.8,975.9,4
15587.0,28694,27974445.5,974.2,974.9,974.9,969.0,971.2,4
15618.0,28694,27974193.6,971.9,972.8,970.9,971.2,976.1,4
15559.0,28694,27974878.4,971.5,972.3,974.5,977.5,975.2,4
15598.0,28694,27976590.7,974.8,976.3,976.2,978.7,979.6,4
15596.0,28694,27976574.7,975.4,978.1,979.8,979.0,976.9,4
15566.0,28694,27976517.3,973.2,974.3,973.2,974.2,980.1,4
15601.0,28694,27976529.3,974.0,976.4,977.6,978.7,979.6,4
15592.0,28694,27975452.3,972.6,973.1,972.9,975.9,973.7,4
15576.0,28694,27977875.3,972.8,976.3,977.2,976.7,974.9,4
15616.0,28694,27978586.8,970.5,970.0,969.5,966.2,969.0,4
15551.0,28694,27980233.8,973.7,972.0,969.6,968.4,967.2,4
15626.0,28694,27978351.4,974.2,971.4,971.1,972.8,972.9,4
15595.0,28694,27977459.6,977.6,978.1,979.2,977.8,982.8,4
15587.0,28694,27973142.5,975.5,974.2,972.9,973.2,979.0,4
15566.0,28694,27979666.8,975.2,976.9,976.9,975.2,972.7,4
15575.0,28694,27976202.0,974.7,973.9,975.7,973.7,973.2,4
15621.0,28694,27978279.1,973.2,971.8,973.6,971.5,970.5,4
15582.0,28694,27974651.1,974.5,973.2,973.9,971.9,971.0,4
15571.0,28694,27977367.4,973.1,971.4,972.3,971.6,971.1,4
15608.0,28694,27979373.5,973.7,974.0,974.7,976.3,977.5,4
15600.0,28694,27977292.7,976.0,976.7,977.0,974.7,976.7,4
15581.0,28694,27978279.7,975.5,973.9,974.2,976.3,980.6,4
15614.0,28694,27975314.0,973.5,973.4,974.0,973.2,972.3,4
15531.0,28694,27977388.5,974.5,973.7,973.8,971.1,976.8,4
15568.0,28694,27976067.5,976.4,979.4,980.1,978.6,984.4,4
15566.0,28694,27979345.4,973.5,975.9,976.2,983.1,977.4,4
15618.0,28694,27974636.5,973.9,975.7,974.8,973.6,981.6,4
15551.0,28694,27977819.4,976.1,976.2,975.2,973.5,972.9,4
15631.0,28694,27975907.8,975.4,977.1,977.9,975.7,973.6,4
15614.0,28694,27974981.2,975.5,974.3,974.7,973.6,969.8,4
15572.0,28694,27978100.7,975.5,977.1,978.2,983.7,982.5,4
15628.0,28694,27973627.0,977.9,978.8,978.9,980.4,982.4,4
15561.0,28694,27974079.4,975.4,975.7,976.9,980.2,982.1,4
15607.0,28694,27977257.5,975.2,974.2,975.3,977.7,975.1,4
15575.0,28694,27975911.0,977.9,976.9,977.1,975.2,972.8,4
15596.0,28694,27979058.3,973.7,973.9,974.3,975.2,978.6,4
15553.0,28694,27973924.8,976.1,976.2,976.5,976.2,980.6,4
15568.0,28694,27976929.9,977.4,977.7,976.0,974.4,975.1,4
15570.0,28694,27974919.8,976.6,976.6,975.8,973.5,978.2,4
15612.0,28694,27974936.4,977.0,974.6,973.4,967.8,967.3,4
15579.0,28694,27976630.9,973.7,972.0,971.9,973.2,971.7,4
15575.0,28694,27974778.0,973.4,974.1,974.2,974.1,976.3,4
15610.0,28694,27973442.4,974.1,972.1,969.8,969.5,968.7,4
15613.0,28694,27979000.5,976.8,976.8,977.2,978.4,978.8,4
15600.0,28694,27977007.3,977.7,976.3,976.5,974.7,974.4,4
15561.0,28694,27978238.9,972.1,971.4,971.5,972.0,965.5,4
15540.0,28694,27978000.6,976.6,974.9,975.5,972.3,964.7,4
15592.0,28694,27977751.1,977.9,978.8,979.7,983.6,982.5,4
15539.0,28694,27979134.3,972.4,971.9,972.4,972.0,973.2,4
15577.0,28694,27976474.7,974.2,975.7,975.5,974.6,971.2,4
15575.0,28694,27976046.0,978.0,979.5,977.7,974.8,973.0,4
15556.0,28694,27976294.4,975.0,976.4,976.0,977.7,983.2,4
15576.0,28694,27978030.4,975.5,976.3,975.5,974.2,979.0,4
15568.0,28694,27976149.0,976.7,977.3,977.2,979.4,979.6,4
15552.0,28694,27975698.5,973.0,972.1,969.9,975.5,978.0,4
15613.0,28694,27975539.9,974.1,976.1,976.5,972.4,967.9,4
15586.0,28694,27975638.7,976.4,978.4,977.1,975.7,981.4,4
15552.0,28694,27975929.2,974.2,974.3,974.3,975.5,981.1,4
15554.0,28694,27976283.3,971.9,970.1,968.7,967.9,965.8,4
15608.0,28694,27975458.6,972.5,970.4,971.3,968.9,969.0,4
15558.0,28694,27975382.5,974.1,974.8,973.7,969.5,971.2,4
15565.0,28694,27977116.3,976.0,976.7,977.2,973.6,969.8,4
15587.0,28694,27978669.5,975.9,975.3,973.4,975.0,976.1,4
15615.0,28694,27977362.0,975.0,976.0,977.5,978.3,979.6,4
15597.0,28694,27976019.8,977.3,978.8,980.5,980.7,976.2,4
15550.0,28694,27980001.8,977.2,980.0,982.6,984.2,981.3,4
15575.0,28694,27977957.4,972.5,972.1,971.6,969.6,971.9,4
15572.0,28694,27977658.0,974.8,973.6,971.8,970.4,972.4,4
15549.0,28694,27976702.8,972.6,972.8,975.0,970.0,967.3,4
15629.0,28694,27975777.1,976.3,975.7,976.0,974.6,975.0,4
15559.0,28694,27977897.9,978.7,979.0,980.2,979.4,982.8,4
15533.0,28694,27979124.3,977.8,977.4,977.8,976.6,976.2,4
15620.0,28694,27979301.2,973.3,974.2,975.1,975.3,978.1,4
15593.0,28694,27976346.8,977.7,978.0,979.6,976.2,970.3,4
15614.0,28694,27974977.5,979.1,979.6,979.7,979.3,980.5,4
15555.0,28694,27979582.6,974.9,972.4,971.2,971.0,974.6,4
15551.0,28694,27976877.0,973.9,974.2,975.2,973.8,972.7,4
15596.0,28694,27976917.4,976.5,975.5,975.3,976.2,974.0,4
15549.0,28694,27976542.0,974.8,976.1,976.2,976.8,981.4,4
15587.0,28694,27977379.6,977.4,977.2,977.0,977.4,974.9,4
15569.0,28694,27973703.8,976.1,974.3,976.1,975.7,971.2,4
15605.0,28694,27977047.2,973.7,975.2,974.3,976.0,978.2,4
15580.0,28694,27977998.0,974.8,972.2,972.5,971.3,968.2,4
15604.0,28694,27977664.7,976.4,976.5,976.6,978.1,978.6,4
15607.0,28694,27976327.6,974.2,974.0,973.3,969.5,974.8,4
15621.0,28694,27978921.2,976.9,977.4,978.6,977.6,979.1,4
15627.0,28694,27978737.0,974.1,976.2,975.8,973.7,971.0,4
15538.0,28694,27975592.2,977.7,977.9,980.0,974.6,976.8,4
15561.0,28694,27973986.5,974.3,975.8,976.4,975.2,975.2,4
15615.0,28694,27974886.3,971.4,970.1,968.6,970.0,967.4,4
15586.0,28694,27978682.7,975.4,975.1,976.1,972.6,968.0,4
15609.0,28694,27975981.3,974.2,970.1,972.9,975.8,978.0,4
15541.0,28694,27976777.8,976.6,975.8,974.7,974.2,978.8,4
15601.0,28694,27981417.1,974.3,973.7,976.0,975.4,976.4,4
15631.0,28694,27977692.2,976.2,979.0,978.8,982.1,982.1,4
15556.0,28694,27978432.3,978.0,979.1,980.5,980.5,977.4,4
15537.0,28694,27979755.9,973.1,971.5,971.2,967.8,965.0,4
15614.0,28694,27975670.4,970.4,970.3,972.5,972.0,974.7,4
15625.0,28694,27973653.0,973.5,976.0,976.6,977.9,975.8,4
15592.0,28694,27977250.3,975.9,974.1,973.2,973.2,976.9,4
15588.0,28694,27974244.0,974.7,974.8,975.0,975.1,975.8,4
15626.0,28694,27977322.6,977.1,976.3,976.6,973.7,977.0,4
15549.0,28694,27976968.7,974.8,974.5,975.3,972.6,976.4,4
15624.0,28694,27973356.0,979.1,977.3,978.1,981.6,981.7,4
15534.0,28694,27978634.8,976.6,975.8,976.0,976.0,973.7,4
15627.0,28694,27975771.7,976.2,976.3,975.4,971.9,968.8,4
15619.0,28694,27979090.8,976.3,976.8,976.8,980.5,981.1,4
15620.0,28694,27975314.2,978.2,982.4,982.6,982.3,980.2,4
15537.0,28694,27974641.9,974.3,974.4,975.2,969.5,977.4,4
15607.0,28694,27977076.4,977.3,975.7,975.6,973.0,974.6,4
15619.0,28694,27972133.8,971.9,972.9,971.8,967.2,974.7,4
15631.0,28694,27978069.1,974.9,976.1,974.7,970.2,968.5,4
15554.0,28694,27977334.5,974.4,973.9,973.5,970.7,966.8,4
15563.0,28694,27976592.2,975.6,976.0,976.1,977.1,978.9,4
15565.0,28694,27977401.5,974.1,974.9,973.1,975.1,971.1,4
15593.0,28694,27974306.6,974.4,974.6,975.2,973.8,978.0,4
15587.0,28694,27976617.5,970.5,970.3,970.1,969.0,972.6,4
15538.0,28694,27974903.7,973.0,972.5,973.5,980.0,976.0,4
15606.0,28694,27975976.9,974.7,972.3,971.3,971.9,969.1,4
15601.0,28694,27977609.3,975.7,977.0,977.6,971.8,971.2,4
15560.0,28694,27978906.7,976.7,975.4,976.0,977.2,978.1,4
15573.0,28694,27978613.6,977.4,978.2,976.1,978.6,968.6,4
15568.0,28694,27976682.6,975.1,974.7,972.8,971.1,972.0,4
15616.0,28694,27977792.3,976.1,976.7,977.2,981.9,981.3,4
15533.0,28694,27978427.7,975.3,974.3,973.0,978.4,976.0,4
15557.0,28694,27974366.6,974.2,974.8,975.1,968.6,964.0,4
15563.0,28694,27977399.2,973.6,972.3,970.8,968.3,973.2,4
15591.0,28694,27977126.9,971.5,969.7,968.0,968.6,967.8,4
15547.0,28694,27981480.3,975.5,973.4,974.1,971.5,974.2,4
15604.0,28694,27976520.3,974.6,976.2,975.9,978.6,976.2,4
15579.0,28694,27977608.0,972.5,969.4,971.2,972.2,969.2,4
15538.0,28694,27977949.7,972.9,971.8,969.7,971.2,970.2,4
15541.0,28694,27976138.2,976.6,976.3,974.9,970.6,975.8,4
15589.0,28694,27975588.0,972.0,970.9,973.0,974.9,973.7,4
15572.0,28694,27975994.7,972.9,972.5,974.5,973.0,972.9,4
15559.0,28694,27974939.3,976.0,974.2,976.1,974.4,968.4,4
15545.0,28694,27976644.2,977.1,977.0,978.9,981.2,983.5,4
15559.0,28694,27975761.7,974.5,973.8,973.7,975.0,978.8,4
15564.0,28694,27976819.2,977.8,979.2,979.5,982.6,986.2,4
15563.0,28694,27978219.2,971.8,972.3,971.9,978.2,978.5,4
15533.0,28694,27975245.4,973.0,973.8,973.2,970.5,973.8,4
15599.0,28694,27978091.1,971.9,972.9,972.1,974.7,975.3,4
15624.0,28694,27978204.6,973.5,972.0,971.6,970.6,971.3,4
15598.0,28694,27977658.8,974.8,973.6,975.8,973.4,976.6,4
15608.0,28694,27976884.5,974.7,973.9,974.6,977.2,966.8,4
15560.0,28694,27976983.4,975.6,974.9,975.8,976.3,972.0,4
15628.0,28694,27975957.2,974.7,977.7,979.0,983.1,988.4,4
15545.0,28694,27980136.5,972.9,975.0,973.9,975.1,979.0,4
15571.0,28694,27974965.7,976.0,976.3,976.2,973.2,973.1,4
15590.0,28694,27976313.7,977.7,980.0,981.7,981.7,987.0,4
15627.0,28694,27977937.9,973.8,971.2,970.9,967.7,965.8,4
15593.0,28694,27972618.7,974.4,973.5,973.0,966.7,970.6,4
15577.0,28694,27979757.6,977.4,977.6,975.1,983.5,982.0,4
15546.0,28694,27976423.9,974.5,974.8,973.4,973.2,966.6,4
15593.0,28694,27976041.4,975.2,974.3,974.7,973.8,976.1,4
15592.0,28694,27974390.9,973.3,972.7,974.5,976.7,981.0,4
15625.0,28694,27974667.8,973.4,975.5,976.6,980.6,980.5,4
15561.0,28694,27973731.0,974.9,974.2,974.3,977.2,980.9,4
15557.0,28694,27975002.7,975.1,976.2,976.4,979.0,977.6,4
15622.0,28694,27976415.9,974.9,977.6,976.6,978.4,978.3,4
15558.0,28694,27976041.0,974.7,972.7,973.8,975.4,978.5,4
15625.0,28694,27976897.2,976.5,976.5,977.8,979.0,978.2,4
15591.0,28694,27973946.7,972.3,971.0,973.0,970.9,974.0,4
15628.0,28694,27975891.1,974.1,973.2,973.5,974.9,972.9,4
15608.0,28694,27975342.0,971.1,970.9,971.6,974.1,978.0,4
15537.0,28694,27980316.8,972.8,973.3,974.4,973.1,974.4,4
15570.0,28694,27977815.6,975.4,977.4,977.4,975.5,978.2,4
15586.0,28694,27979186.9,974.6,971.5,969.7,968.9,968.8,4
15560.0,28694,27974680.2,975.3,974.2,975.0,971.5,968.4,4
15615.0,28694,27972241.0,974.0,974.4,975.2,974.2,974.4,4
15624.0,28694,27977138.4,973.9,973.9,972.8,975.0,972.6,4
15630.0,28694,27978675.6,973.0,972.2,971.6,973.1,981.8,4
15608.0,28694,27974560.4,974.0,972.2,970.8,971.6,966.8,4
15604.0,28694,27976976.2,973.7,976.6,976.6,977.9,975.7,4
15604.0,28694,27975654.0,976.4,980.7,979.5,978.1,975.8,4
15591.0,28694,27976877.6,974.8,973.6,972.8,972.8,973.5,4
15604.0,28694,27975619.6,974.8,973.1,974.8,973.0,973.7,4
15610.0,28694,27977014.9,972.5,972.4,972.3,974.5,973.2,4
15597.0,28694,27976673.4,975.6,974.7,973.3,973.3,979.7,4
15582.0,28694,27976412.0,972.5,972.8,973.6,969.0,966.0,4
15589.0,28694,27975120.8,974.0,974.3,973.4,973.3,969.1,4
15544.0,28694,27977582.3,976.0,975.7,977.2,977.4,981.9,4
15580.0,28694,27979709.6,976.6,975.4,975.3,969.4,972.0,4
15550.0,28694,27973925.8,973.7,974.2,975.6,973.2,974.0,4
15561.0,28694,27974216.5,975.2,977.4,975.8,975.4,974.8,4
15575.0,28694,27978451.8,974.4,972.4,971.0,971.2,965.0,4
15544.0,28694,27977316.9,971.4,971.9,971.4,974.7,973.8,4
15556.0,28694,27974169.2,973.9,974.4,975.7,976.5,975.3,4
15577.0,28694,27973289.7,974.6,975.5,975.1,971.8,971.2,4
15590.0,28694,27976052.7,976.0,975.2,977.9,978.8,972.4,4
15597.0,28694,27977127.5,976.8,979.8,980.8,975.5,971.2,4
15574.0,28694,27977220.5,975.5,974.4,974.7,975.7,983.3,4
15545.0,28694,27976988.0,977.5,980.3,979.6,980.5,981.2,4
15615.0,28694,27976775.0,975.8,976.5,975.9,975.8,972.7,4
15629.0,28694,27976152.3,976.1,973.8,973.6,977.9,979.7,4
15581.0,28694,27975130.6,973.7,974.4,972.8,971.5,970.9,4
15584.0,28694,27973425.6,974.0,973.0,973.2,975.9,974.0,4
15549.0,28694,27975547.0,974.0,974.1,973.4,970.6,974.5,4
15539.0,28694,27976903.4,974.5,972.3,973.8,975.3,975.9,4
15600.0,28694,27979193.3,974.0,977.1,979.1,979.1,977.1,4
15617.0,28694,27974900.6,976.6,978.2,978.6,978.3,977.7,4
15564.0,28694,27977143.3,978.9,979.4,978.7,975.8,968.8,4
15547.0,28694,27976804.8,974.9,974.6,974.0,973.4,971.2,4
15597.0,28694,27975397.4,974.5,973.8,970.8,973.7,974.3,4
15623.0,28694,27977612.1,977.5,979.0,979.9,979.1,973.4,4
15617.0,28694,27976966.9,976.3,977.2,974.4,975.8,973.4,4
15538.0,28694,27980055.8,975.7,974.8,976.7,974.5,980.9,4
15540.0,28694,27976118.5,974.2,971.9,972.4,971.0,967.9,4
15568.0,28694,27980228.2,974.2,976.1,975.6,971.6,972.0,4
15620.0,28694,27975543.9,975.3,973.9,975.1,972.7,968.2,4
15625.0,28694,27977781.7,972.9,974.6,974.8,981.0,985.1,4
15553.0,28694,27977285.7,973.4,975.0,975.4,976.8,981.0,4
15597.0,28694,27975014.8,976.5,978.4,979.0,976.4,981.4,4
15540.0,28694,27974683.7,973.4,974.6,974.1,974.5,970.9,4
15600.0,28694,27976665.2,974.6,974.9,975.5,973.0,978.2,4
15547.0,28694,27979159.7,976.1,975.5,974.1,970.2,975.8,4
15546.0,28694,27978300.3,972.6,970.5,970.9,975.4,981.5,4
15597.0,28694,27976471.9,971.2,970.8,971.9,977.2,981.6,4
15547.0,28694,27978149.7,971.7,972.3,970.1,969.4,969.0,4
15612.0,28694,27978549.6,975.9,976.0,976.8,974.7,977.9,4
15584.0,28694,27978052.8,973.0,972.8,973.9,974.4,975.9,4
15532.0,28694,27978556.9,975.3,976.0,975.5,974.8,976.2,4
15538.0,28694,27976936.7,972.3,971.4,969.9,965.5,969.8,4
15547.0,28694,27977290.2,974.7,974.6,973.7,976.6,977.3,4
15599.0,28694,27978303.2,973.4,974.7,974.8,973.6,969.4,4
15597.0,28694,27974361.8,975.2,973.6,974.6,980.8,975.5,4
15548.0,28694,27975904.1,973.9,973.4,974.0,972.1,977.6,4
15558.0,28694,27977776.7,978.1,977.7,974.6,972.9,974.9,4
15555.0,28694,27976400.5,975.3,974.7,976.6,975.1,974.7,4
15566.0,28694,27976026.0,975.4,975.3,973.5,976.7,969.1,4
15532.0,28694,27977512.6,978.4,977.5,978.2,981.2,982.7,4
15579.0,28694,27974951.7,975.9,976.9,975.2,974.7,973.4,4
15555.0,28694,27978125.5,975.2,972.5,973.0,976.3,975.6,4
15603.0,28694,27975911.0,977.2,976.3,975.7,975.4,975.0,4
15590.0,28694,27979373.1,976.7,978.2,977.3,976.7,979.7,4
15575.0,28694,27977523.9,974.2,974.6,972.7,974.5,972.5,4
15552.0,28694,27974418.9,973.4,971.8,968.9,969.5,969.8,4
15610.0,28694,27975266.7,972.1,973.4,974.2,977.4,976.1,4
15630.0,28694,27976918.3,975.0,975.1,975.4,978.8,979.0,4
15552.0,28694,27977307.0,976.7,975.6,975.6,978.4,979.1,4
15543.0,28694,27981639.4,979.0,978.8,979.3,976.2,982.4,4
15549.0,28694,27976779.7,974.4,973.8,974.8,975.7,972.2,4
15568.0,28694,27975087.7,974.7,976.6,977.1,975.6,975.7,4
15570.0,28694,27976287.0,976.2,976.2,977.5,977.8,979.2,4
15578.0,28694,27977418.3,972.6,972.0,971.5,970.3,966.9,4
15556.0,28694,27979034.8,974.7,973.5,973.3,971.3,977.3,4
15588.0,28694,27978159.8,974.1,973.6,972.4,971.0,968.2,4
15616.0,28694,27975673.3,972.8,975.5,975.0,971.2,974.0,4
15547.0,28694,27979466.1,976.7,977.0,977.9,976.5,970.9,4
15556.0,28694,27978089.3,969.2,968.0,969.4,968.8,965.4,4
15584.0,28694,27977724.6,976.9,978.1,974.4,974.7,978.2,4
15581.0,28694,27975815.0,977.4,979.1,979.7,980.0,980.4,4
15599.0,28694,27977828.1,977.1,976.7,976.2,974.3,976.5,4
15631.0,28694,27978041.7,973.0,971.6,968.7,970.0,974.3,4
15588.0,28694,27977320.4,974.8,972.6,972.6,975.3,976.4,4
15535.0,28694,27976659.2,976.4,975.1,974.6,973.6,982.7,4
15595.0,28694,27975121.6,974.7,976.3,975.7,974.3,970.6,4
15625.0,28694,27974587.8,975.2,974.5,974.5,974.2,973.8,4
15567.0,28694,27977646.6,977.9,978.3,978.6,973.6,973.6,4
15549.0,28694,27980993.5,973.2,973.5,975.7,976.7,979.4,4
15532.0,28694,27977563.8,975.7,976.5,978.2,977.9,982.2,4
15607.0,28694,27975283.9,972.3,971.0,971.3,965.4,965.8,4
15583.0,28694,27977278.1,976.1,978.8,978.4,975.3,977.2,4
15551.0,28694,27975515.2,972.5,972.0,971.6,973.2,971.5,4
15556.0,28694,27977942.3,973.5,973.0,971.9,972.6,974.8,4
15574.0,28694,27977720.8,978.1,978.1,978.2,979.1,982.7,4
15610.0,28694,27976849.8,975.7,975.4,973.3,972.3,974.4,4
15562.0,28694,27975069.5,977.4,978.1,980.0,981.4,979.3,4
15587.0,28694,27978848.9,973.9,971.9,971.3,972.7,977.6,4
15626.0,28694,27974153.5,975.8,977.7,977.6,977.1,977.0,4
15594.0,28694,27977242.0,973.8,970.2,968.0,968.2,965.6,4
15628.0,28694,27976503.9,975.4,975.4,974.5,975.0,976.2,4
15577.0,28694,27978098.6,982.0,980.7,982.1,979.7,980.5,4
15574.0,28694,27977847.1,977.9,976.2,975.6,975.4,976.0,4
15613.0,28694,27978768.5,977.6,976.5,977.8,982.0,986.4,4
15577.0,28694,27978211.4,973.6,974.8,974.9,975.5,974.7,4
15601.0,28694,27978596.1,975.0,973.3,975.6,972.9,966.6,4
15610.0,28694,27978922.2,977.2,977.8,978.8,978.4,980.1,4
15532.0,28694,27975813.3,973.6,971.9,971.2,974.3,987.9,4
15581.0,28694,27975349.0,974.5,976.5,974.5,972.9,976.2,4
15567.0,28694,27977966.3,973.7,972.6,974.6,971.4,971.5,4
15542.0,28694,27978856.5,975.4,974.9,973.4,973.5,969.4,4
15627.0,28694,27975466.4,977.6,978.9,978.3,978.5,979.1,4
15614.0,28694,27979969.0,972.7,971.7,972.6,970.0,975.0,4
15607.0,28694,27978400.5,975.6,974.2,973.8,975.6,975.3,4
15616.0,28694,27976244.0,975.1,975.2,973.9,974.2,981.8,4
15544.0,28694,27978643.1,979.9,977.9,977.5,976.1,975.1,4
15548.0,28694,27977542.5,971.4,971.1,969.3,968.2,971.2,4
15586.0,28694,27975097.8,974.4,975.0,974.7,974.2,974.2,4
15595.0,28694,27977312.5,975.5,974.1,971.9,971.2,973.5,4
15537.0,28694,27975726.0,975.5,976.8,976.2,974.4,970.3,4
15595.0,28694,27979676.6,977.1,977.0,976.0,976.4,973.4,4
15591.0,28694,27975112.0,972.9,973.6,972.3,971.5,970.0,4
15573.0,28694,27971976.6,972.6,971.1,972.3,976.7,976.6,4
15616.0,28694,27974924.4,970.1,966.6,967.6,963.9,955.5,4
15585.0,28694,27975017.6,975.5,976.9,976.5,974.5,976.0,4
15577.0,28694,27981372.8,972.0,971.0,971.3,971.8,972.5,4
15576.0,28694,27975849.6,974.6,974.0,973.6,975.3,978.1,4
15567.0,28694,27976657.8,973.0,974.1,974.5,973.0,968.9,4
15608.0,28694,27975383.2,975.3,976.7,977.4,973.8,974.7,4
15595.0,28694,27980021.5,975.7,978.7,978.9,977.7,974.4,4
15559.0,28694,27977215.0,974.9,974.9,976.4,976.3,977.7,4
15561.0,28694,27975010.3,975.4,974.2,972.4,968.6,968.1,4
15539.0,28694,27980638.8,976.8,975.8,973.2,976.9,978.7,4
15551.0,28694,27976588.3,977.9,976.5,977.1,979.5,973.8,4
15578.0,28694,27974725.6,973.1,973.6,972.2,968.4,969.5,4
15619.0,28694,27974304.3,973.3,974.2,973.8,974.6,975.9,4
15599.0,28694,27978105.1,974.6,976.0,976.1,977.8,978.6,4
15536.0,28694,27978255.0,974.9,975.9,975.3,979.8,978.6,4
15579.0,28694,27975336.3,975.6,975.3,974.8,975.4,971.4,4
15592.0,28694,27976212.9,974.2,973.2,973.6,971.8,974.3,4
15608.0,28694,27978172.0,975.6,974.4,975.2,978.0,981.0,4
15589.0,28694,27973510.6,973.0,974.1,974.0,974.5,978.4,4
15624.0,28694,27976546.6,976.4,978.5,978.2,976.0,969.8,4
15561.0,28694,27978138.6,974.4,973.8,973.3,972.8,974.7,4
15549.0,28694,27977474.2,973.7,974.7,973.5,973.8,969.4,4
15576.0,28694,27978947.6,975.0,974.6,973.1,972.1,973.8,4
15630.0,28694,27978742.6,978.2,975.8,974.6,972.0,975.1,4
15599.0,28694,27974070.4,975.9,977.1,975.6,974.1,969.2,4
15541.0,28694,27975923.9,972.6,972.9,972.6,974.3,977.2,4
