start_time,flow_size,mean_packet_size_20,mean_packet_size_16,mean_packet_size_8,mean_packet_size_4,mean_packet_size_32,coflow_id
2709945.0674637873,1065180,572.1,571.625,577.375,567.5,571.46875,447
2709974.6543429513,1086947,584.95,584.25,584.625,594.0,580.875,447
2709914.6399750425,1083903,579.3,581.0,584.25,584.25,569.5625,447
2709979.520226674,1092063,568.25,566.8125,567.5,575.75,568.59375,447
2709926.7107484727,1063640,577.4,579.3125,583.375,587.5,571.75,447
2709980.2833898664,1051682,568.7,567.6875,568.625,552.75,569.65625,447
2710004.8687313404,1085790,565.9,566.6875,552.375,544.25,568.78125,447
2709990.9020093926,1073806,569.4,566.4375,574.5,562.5,568.625,447
2709998.331493552,1088782,579.8,583.25,581.5,588.5,582.84375,447
2709935.658578021,1067319,561.4,564.875,574.875,571.5,563.34375,447
2709963.775295583,1068158,570.5,568.8125,561.875,564.25,571.125,447
2709943.6079934835,1072488,576.0,574.5,577.5,589.5,571.1875,447
2709931.635986756,1061413,575.05,575.125,567.0,565.75,568.40625,447
2709916.8456556345,1076461,572.95,577.125,585.25,586.5,571.0625,447
2710000.835595501,1062227,567.35,567.5,562.625,573.5,567.0,447
2709947.170644464,1076789,573.75,577.875,575.75,581.5,569.71875,447
2709966.7394799986,1067603,572.6,573.625,576.5,587.25,569.15625,447
2709953.4952039453,1088720,574.7,575.0,573.75,577.75,570.96875,447
2709987.707655284,1061938,575.15,581.0625,587.0,582.75,571.46875,447
2709930.6687132064,1068689,579.6,581.3125,581.625,580.0,579.875,447
2709951.2807281986,1075417,567.75,566.8125,568.25,568.75,571.3125,447
2709941.3121629334,1079183,567.15,568.9375,564.75,566.0,566.84375,447
2709947.1541992673,1059614,568.25,565.5625,568.375,577.75,572.09375,447
2709983.173020673,1092952,571.45,569.5,583.75,588.25,566.65625,447
2709988.803963356,1042728,582.0,582.6875,586.0,576.0,571.90625,447
2710003.560427923,1077733,568.2,565.1875,560.75,569.5,565.65625,447
2710007.8173254128,1055816,562.3,561.625,556.125,544.25,563.5625,447
2709958.377224733,1057068,575.55,578.0,576.875,574.25,573.0,447
2709999.7468034727,1085667,558.85,556.6875,551.5,557.5,563.96875,447
2709984.761787896,1094297,572.45,574.4375,567.75,565.75,567.9375,447
2709970.4270307864,1071833,575.05,577.1875,573.625,559.75,569.0,447
2709991.0246732603,1096033,568.15,568.25,569.5,581.25,572.4375,447
2709945.1815580917,1078308,568.15,572.1875,580.0,570.25,569.96875,447
2709911.693696665,1081343,584.95,581.5625,579.25,575.0,579.5,447
2709911.2319514034,1098023,576.2,574.6875,579.5,575.75,571.46875,447
2709948.2569322456,1078213,569.5,570.8125,562.625,566.5,569.59375,447
2709925.660548203,1073267,569.0,565.6875,558.5,552.5,568.375,447
2709921.831477316,1083394,574.1,574.9375,565.75,571.75,572.875,447
2709937.7809803006,1062232,576.85,575.1875,579.75,574.0,574.5,447
2709969.1216394682,1093790,571.75,571.0625,575.125,569.0,571.15625,447
2709979.8590239775,1047072,564.6,566.6875,571.25,560.25,564.46875,447
2710006.9437470944,1078113,567.55,572.375,573.375,559.5,564.78125,447
2709917.163176054,1082384,580.35,583.1875,584.25,584.25,577.09375,447
2709995.928841187,1063591,572.0,572.75,572.0,579.25,568.1875,447
2709977.0376623813,1059645,567.85,571.3125,568.5,565.5,564.625,447
2709932.8101566886,1077890,577.85,576.6875,574.25,572.25,571.875,447
2709926.0263689817,1101031,571.0,568.875,578.125,571.25,568.875,447
2710005.8758081854,1078609,571.5,573.9375,576.25,571.25,569.25,447
2709927.8706247713,1068420,574.8,578.1875,581.625,592.25,575.78125,447
2709945.6578523046,1090053,576.1,571.5625,558.5,550.25,575.28125,447
2709932.191548189,1055517,568.55,572.0,575.25,564.25,572.21875,447
2709926.677846153,1059610,572.0,567.0,568.75,582.75,570.59375,447
2709957.169314603,1087006,574.7,574.0625,578.125,570.25,571.4375,447
2709926.5612404216,1088860,570.25,570.1875,569.25,574.5,571.59375,447
2709947.934764649,1069987,568.2,569.75,579.75,586.0,568.90625,447
2709948.2591214743,1090608,567.1,565.9375,561.875,565.5,565.5,447
2709944.172627493,1070696,582.7,582.5625,579.25,585.5,578.875,447
2709932.7487744633,1074101,578.1,579.125,582.625,581.25,579.78125,447
2709912.320170285,1072394,568.3,565.25,576.875,583.0,572.3125,447
2709963.5782602546,1039848,575.3,575.375,569.5,541.5,572.78125,447
2709929.558980742,1072563,578.1,577.0625,584.0,589.5,575.875,447
2709994.6002862123,1120956,565.3,564.5,553.625,560.25,568.65625,447
2709994.981188933,1066678,556.7,555.8125,559.75,564.75,561.46875,447
2709998.6417790824,1095300,565.6,567.375,566.5,567.25,573.6875,447
2709977.6883316753,1067431,569.55,570.5625,560.625,552.0,572.03125,447
2709970.1898426996,1071224,577.55,579.875,587.5,591.25,575.375,447
2709911.5702951783,1080458,574.2,572.9375,578.5,596.25,573.375,447
2709991.052582358,1096363,572.95,573.25,567.375,577.0,569.0,447
2709981.18416814,1075528,575.15,576.3125,580.5,579.75,579.40625,447
2709933.609778706,1082226,570.35,569.375,574.75,570.75,566.5,447
2709943.614127508,1078422,566.7,560.5625,560.5,548.5,571.8125,447
2709999.4590150835,1084972,575.95,580.0625,575.625,570.0,571.28125,447
2709985.4929158003,1086750,569.5,566.4375,564.625,562.75,571.75,447
2709961.923646228,1071886,571.6,574.0625,572.5,573.5,567.6875,447
2709961.479750949,1062904,574.15,571.0,577.5,583.0,574.09375,447
2709955.4947899496,1096294,574.45,574.875,574.625,561.75,574.4375,447
2709930.1239179512,1070378,576.15,573.125,567.5,579.75,575.75,447
2709992.1685084146,1090477,575.45,575.75,576.375,568.0,575.8125,447
2709998.3038740694,1043454,576.75,575.3125,570.5,581.0,571.28125,447
2709982.629869288,1090902,561.65,560.1875,559.5,558.75,565.15625,447
2709967.7779336623,1060749,564.8,564.0625,569.125,559.5,569.78125,447
2709986.2381367264,1088466,569.2,568.9375,547.0,553.5,572.0,447
2709915.2917925552,1075054,577.15,569.625,578.375,598.25,574.65625,447
2709937.239715322,1078738,569.9,569.8125,565.125,572.0,567.21875,447
2709980.933846868,1091980,571.25,571.75,558.25,571.0,573.625,447
2709951.2903877413,1080256,562.3,563.5,558.25,553.0,561.53125,447
2709972.922828481,1092083,574.5,569.75,565.25,561.75,572.6875,447
2709996.9702993794,1080451,565.5,568.0625,570.5,571.75,564.84375,447
2710007.344175066,1044333,569.75,570.5625,578.625,582.25,567.96875,447
2709945.98063851,1075303,580.8,584.625,590.375,581.5,579.25,447
2709943.997013441,1074197,574.75,572.6875,576.625,569.75,578.96875,447
2709978.3063985896,1093560,566.35,565.75,579.0,569.25,569.9375,447
2709957.2143048733,1079485,576.7,572.8125,577.0,595.75,572.25,447
2709966.9459297173,1075388,568.7,572.125,565.625,562.25,567.40625,447
2709972.830293228,1083213,572.75,576.1875,577.625,576.0,569.78125,447
2709926.770684734,1094469,567.1,567.875,565.0,574.5,566.53125,447
2709958.061724836,1089983,567.05,565.4375,565.0,558.75,569.21875,447
2709955.1737367082,1102871,567.3,566.6875,564.875,551.75,571.125,447
2709974.77501112,1091032,569.7,572.875,581.375,595.5,571.28125,447
2709931.712666753,1061221,567.95,565.3125,561.375,542.0,574.8125,447
2710001.9570058375,1069140,562.5,570.25,576.75,561.75,566.625,447
2709990.738127142,1091622,571.65,574.1875,573.625,562.25,571.21875,447
2710007.3193818363,1065552,565.4,568.6875,566.25,555.5,567.5625,447
2709959.1597848623,1098865,575.95,575.8125,579.75,553.75,568.6875,447
2709970.026044879,1095692,574.35,573.0625,582.875,586.25,572.71875,447
2709979.0105818943,1060513,579.05,580.0625,584.625,584.25,573.03125,447
2709927.854763637,1074498,571.75,566.625,571.875,571.75,573.5625,447
2709977.4322299035,1056843,564.1,565.5,565.25,558.75,565.8125,447
2709988.226432862,1077856,570.65,569.4375,561.25,562.5,570.65625,447
2709942.8095102347,1087377,573.4,573.75,558.875,559.0,572.3125,447
2709926.2528523933,1074490,570.55,567.3125,567.125,568.0,569.15625,447
2709960.274881643,1076808,559.75,562.0625,566.25,574.0,566.0625,447
2710006.5581077985,1086496,575.3,578.75,580.0,581.25,573.5625,447
2709909.0006808415,1100355,577.9,576.3125,565.5,583.75,577.09375,447
2709934.9141006963,1049843,565.55,567.5,582.25,563.75,566.0,447
2709994.240616304,1064311,554.75,552.3125,552.125,561.25,559.0625,447
2709956.033982721,1108375,567.7,569.0625,566.625,560.5,569.71875,447
2709939.2964150067,1077322,574.1,576.8125,564.0,576.75,573.71875,447
2709910.9276506226,1093777,569.5,570.4375,570.875,577.0,571.25,447
2709966.0688854884,1065654,572.4,572.1875,558.25,552.75,571.0625,447
2709922.534652586,1076910,569.65,570.5,575.0,575.5,570.34375,447
2709970.5926150843,1041874,577.85,576.0,573.75,571.75,574.78125,447
2709957.6294431197,1056587,566.55,566.1875,559.125,568.5,570.0625,447
2709930.0464561083,1061709,562.4,565.0625,557.25,568.25,565.625,447
2709991.3797920845,1049188,574.75,578.625,578.0,568.25,573.40625,447
2709935.064168148,1089013,571.3,574.0625,570.875,563.0,576.625,447
2709981.1745429784,1085979,565.65,562.75,561.125,558.5,564.03125,447
2709923.1196780307,1067719,568.95,570.1875,572.375,555.25,569.0,447
2710006.3652723157,1051051,567.65,561.25,567.0,586.25,570.125,447
2709935.172647955,1064462,566.1,563.5625,564.25,575.0,568.59375,447
2709943.331850832,1059750,574.95,574.5625,573.5,576.75,568.0,447
2709920.572282088,1069604,574.25,579.9375,587.75,592.25,574.8125,447
2709942.4821120873,1084046,572.35,571.875,581.75,589.0,575.875,447
2709960.0283882627,1063158,570.6,572.125,566.75,565.0,572.1875,447
2709955.1557345837,1082835,571.65,566.75,573.875,574.75,569.28125,447
2709961.08904826,1095942,567.35,566.75,559.25,562.0,570.46875,447
2709914.6455355547,1077397,561.0,564.5,561.75,564.0,565.875,447
2709941.1795973484,1059167,574.15,574.4375,574.25,552.5,572.21875,447
2709925.157507885,1061500,573.5,571.75,559.75,561.25,573.0,447
2709968.4598368295,1052560,571.8,572.3125,573.25,580.75,571.8125,447
2710008.4435389666,1096097,570.55,571.0,564.0,570.75,574.03125,447
2709989.550321287,1076943,574.8,577.0625,586.875,578.5,572.25,447
2709953.521602393,1092489,569.6,567.3125,565.75,562.0,569.78125,447
2709971.6620089747,1078503,575.65,575.125,568.75,578.25,577.40625,447
2709963.2476687892,1079913,576.3,573.5625,578.875,572.75,577.59375,447
2709967.0115650594,1063544,568.2,562.125,556.75,556.5,567.53125,447
2709932.443078322,1082629,571.7,575.3125,568.25,568.0,565.875,447
2709986.765998403,1071265,572.65,568.0,575.125,581.0,573.0,447
2709914.7397276354,1052737,576.85,575.125,577.375,573.25,577.78125,447
2709926.517713358,1103061,567.9,571.8125,578.0,586.75,565.9375,447
2709938.251850633,1066475,564.85,563.8125,562.375,577.5,567.46875,447
2709946.254902287,1074901,571.65,569.4375,568.0,561.25,573.59375,447
2709921.174148291,1076958,577.05,581.875,588.5,589.75,577.90625,447
2709999.4897122793,1086534,559.0,560.375,549.625,553.5,565.84375,447
2709946.0283866813,1067619,581.0,581.0625,599.125,597.0,580.3125,447
2709952.8074193606,1071661,572.8,570.25,569.875,566.25,576.40625,447
2709989.9493112583,1063437,575.45,574.75,569.625,579.25,574.21875,447
2709976.8972539986,1092921,577.6,580.25,587.625,590.5,575.875,447
2709973.2921983465,1070704,577.2,578.4375,578.75,575.75,572.8125,447
2709985.8204476046,1078156,567.7,565.9375,570.125,576.5,566.96875,447
2709950.496116832,1103366,562.45,561.75,557.75,557.0,563.0,447
2709993.09749605,1068316,571.75,571.875,570.5,577.25,572.78125,447
2709968.107138563,1059572,579.45,581.375,588.75,586.25,576.5,447
2709931.825328103,1094701,572.5,570.9375,572.875,571.25,568.59375,447
2709999.4275455535,1063672,564.6,566.1875,565.25,568.75,567.84375,447
2709913.057597417,1059907,578.0,577.5,569.75,571.25,576.4375,447
2709955.364302584,1070137,573.85,574.375,581.375,579.5,568.875,447
2709983.051326961,1096213,565.85,568.5625,570.875,575.0,568.96875,447
2709917.644759288,1060151,567.85,564.8125,576.875,559.5,564.53125,447
2709973.3939069156,1091181,567.05,567.0625,566.625,559.0,566.5,447
2709909.1125269183,1076796,553.6,551.75,554.375,552.0,561.03125,447
2710006.15309248,1080531,581.85,577.5,576.875,584.0,578.6875,447
2709990.940924036,1059549,569.7,569.5625,568.5,580.0,570.96875,447
2709989.483665769,1085787,579.7,581.1875,580.75,578.5,575.1875,447
2709940.5980353444,1084720,575.5,573.875,578.75,571.0,572.09375,447
2709916.5428448995,1084003,575.25,577.9375,580.5,562.75,572.8125,447
2709989.6410217793,1101689,575.3,576.1875,572.0,573.75,572.53125,447
2710002.2812876194,1074918,562.55,563.6875,566.375,579.75,566.75,447
2709970.006697128,1076028,571.4,573.25,572.5,571.75,571.65625,447
2709921.03177377,1103437,572.55,570.875,571.25,559.0,572.28125,447
2709977.444674131,1070416,564.5,565.25,569.375,583.5,565.28125,447
2709949.828090259,1072102,566.65,561.0625,555.125,541.5,566.28125,447
2709945.677229241,1088132,567.45,562.125,568.375,562.75,570.65625,447
2709920.332782226,1066065,573.5,574.875,569.625,566.25,567.96875,447
2709988.2523593423,1065203,565.8,570.5,567.875,590.25,568.21875,447
2709927.4135759315,1056497,568.7,573.5625,574.875,579.75,569.90625,447
2709915.1170704034,1081293,579.4,576.1875,573.375,572.75,578.25,447
2709986.423219442,1051661,575.5,573.5,576.375,583.5,573.96875,447
2709986.8835040606,1076161,572.65,575.1875,577.375,575.75,575.625,447
2709939.5163024007,1079628,568.05,567.625,569.125,564.5,571.28125,447
2709930.904973247,1098673,578.5,581.6875,594.5,611.0,571.0625,447
2710007.2897621514,1063862,563.45,559.9375,567.75,581.75,566.34375,447
2709922.2581325653,1066033,565.75,568.0,558.875,549.0,564.5625,447
2709996.4863823196,1069398,572.2,575.0,571.125,554.5,571.4375,447
2709935.554086681,1052277,571.7,578.1875,566.25,564.5,569.65625,447
2709967.0431152624,1068611,573.4,570.125,572.875,559.75,569.3125,447
2709951.144773079,1066995,575.0,578.875,572.875,575.25,573.375,447
2710005.81728965,1071556,568.65,565.375,565.25,577.75,567.96875,447
2709964.7238059617,1082643,565.45,565.1875,564.0,564.75,568.09375,447
2709945.795702119,1079426,563.2,564.625,556.0,558.0,560.4375,447
2709950.2786716875,1108697,573.6,575.3125,575.375,579.0,570.53125,447
2709916.407588357,1072499,571.75,567.5,579.625,586.25,572.34375,447
2709957.342333825,1077660,572.1,570.875,560.0,570.0,569.28125,447
2709927.3515375485,1063680,570.4,570.0625,574.25,582.0,569.375,447
2709954.199174635,1087066,572.6,569.75,573.75,576.25,570.375,447
2709962.57560825,1070043,567.95,568.375,569.375,573.5,571.59375,447
2709996.6012801593,1074109,581.0,576.125,575.125,581.0,575.75,447
2709924.6698490228,1057740,570.95,572.0625,566.0,566.0,567.75,447
2709951.0605703434,1078084,571.3,575.875,583.875,599.0,567.6875,447
2709971.7374343732,1083202,570.65,568.0625,572.375,572.0,570.96875,447
2710002.8755254857,1083168,571.05,568.8125,573.25,584.75,575.75,447
2709940.5044973753,1090650,563.55,564.0,569.25,561.75,565.25,447
2709928.7918043733,1075000,557.8,556.375,567.875,566.5,564.96875,447
2709975.0697975405,1086728,566.55,561.875,554.75,558.25,571.0,447
2709931.399163359,1071115,568.75,567.0625,560.0,566.0,564.71875,447
2709995.0750784473,1064469,559.6,561.875,567.5,582.5,562.25,447
2709955.8283536956,1086354,573.65,577.25,572.625,564.5,574.40625,447
2709968.8196612373,1068224,562.15,559.9375,557.5,553.75,565.65625,447
2709936.336025032,1088526,570.1,567.375,569.875,572.25,568.75,447
2710000.690419861,1073720,572.55,568.1875,568.75,546.5,575.96875,447
2709948.5759862154,1075817,579.55,580.3125,585.25,586.25,572.15625,447
2709913.4816469243,1095600,573.75,571.25,568.125,564.0,572.6875,447
2709938.799844915,1057798,573.45,576.25,578.875,566.0,576.0,447
2709943.1350840903,1108299,575.35,573.3125,558.625,544.5,571.65625,447
2709932.514755195,1057216,571.25,570.5,573.375,564.0,566.53125,447
2709942.823843288,1061954,577.55,576.5,578.0,566.5,579.15625,447
2709976.653231268,1083139,563.8,568.1875,563.875,568.5,563.28125,447
2709948.467276016,1077659,583.7,579.375,588.125,590.5,578.6875,447
2709915.1647693673,1097923,568.7,569.5,579.75,582.25,567.53125,447
2709985.173738781,1066824,571.55,570.9375,569.25,563.75,568.15625,447
2710006.1788782883,1078211,562.7,567.0625,570.75,576.5,569.5625,447
2709910.2008327153,1059222,574.3,574.8125,570.0,581.75,572.25,447
2709918.9975396367,1079470,577.8,581.0,583.125,582.0,574.46875,447
2709920.3098517214,1068720,569.35,572.5625,572.75,582.25,573.4375,447
2709928.6947478508,1056800,567.95,565.125,567.0,558.5,569.75,447
2709974.894866011,1049722,567.85,563.9375,563.875,562.25,571.625,447
2709995.0774548138,1073200,564.35,566.6875,573.625,584.5,568.375,447
2709931.806769244,1071523,574.6,578.625,592.75,592.5,572.90625,447
2709983.47523737,1098738,574.4,573.875,573.125,573.75,576.03125,447
2709945.5515930355,1085837,567.65,573.0625,573.875,583.5,567.59375,447
2709977.117607679,1081583,570.8,576.0,573.75,571.25,573.28125,447
2709912.754310334,1068625,569.7,565.4375,558.875,566.5,566.0625,447
2709929.3213097663,1083276,567.9,570.9375,577.375,584.5,568.09375,447
2709922.828769027,1061088,576.2,580.0625,579.75,589.25,572.28125,447
2709955.0321429437,1075652,565.6,562.875,566.0,560.5,566.1875,447
2709945.192611822,1071029,579.6,578.375,581.625,586.0,571.0,447
2709975.2349473047,1075711,568.75,569.125,558.5,543.0,573.09375,447
2709943.969054076,1046815,573.15,573.3125,574.625,561.5,576.6875,447
2709961.5852759746,1108146,565.85,565.9375,574.375,576.75,569.59375,447
2709999.683593391,1082522,576.5,570.5,571.25,573.25,576.5,447
2709994.4541303404,1081371,563.4,558.5,557.25,560.5,563.90625,447
2709966.365111917,1069386,567.95,566.5,570.875,574.25,569.90625,447
2709942.857750919,1083574,574.0,577.375,588.875,591.5,573.25,447
2709982.050797016,1070860,565.6,567.0,570.0,575.5,565.90625,447
2709986.1915580626,1075308,571.1,572.9375,573.75,560.75,575.90625,447
2709949.57223396,1098972,574.9,572.1875,581.875,588.75,575.625,447
2709921.5686666803,1086892,562.05,557.875,550.25,555.0,568.96875,447
2709963.395952089,1066984,580.6,580.375,561.25,555.25,573.75,447
2709982.0980397044,1080027,570.95,570.625,570.375,551.5,572.375,447
2709971.724221662,1069560,569.55,572.8125,583.625,578.0,570.71875,447
2709916.418634219,1087194,570.7,567.5,568.125,588.75,570.4375,447
2709934.642543919,1075401,574.1,569.625,575.125,567.0,570.75,447
2709976.5581021532,1092768,571.95,569.4375,572.0,565.0,572.9375,447
2709919.350578087,1078198,560.75,561.6875,557.5,563.0,563.46875,447
2709924.627868148,1090768,576.7,572.5625,576.25,567.5,575.625,447
2709935.7356521133,1066164,562.9,564.0,566.125,558.75,567.96875,447
2709938.6057215687,1077842,568.15,566.125,558.625,564.75,573.25,447
2710008.187567225,1084917,574.05,576.3125,577.125,578.25,571.46875,447
2709940.5852334714,1074378,570.6,570.125,572.75,572.75,562.5625,447
2710002.5579287764,1093806,572.6,573.1875,581.75,598.0,567.09375,447
2709936.1657282985,1078148,569.05,570.0625,558.0,566.5,569.78125,447
2709942.2391025345,1050299,582.7,583.25,590.125,601.25,576.3125,447
2709940.663031172,1105999,565.85,563.875,556.875,562.5,566.625,447
2709932.6928839185,1086490,566.1,563.3125,562.25,555.25,567.21875,447
2709980.6570329317,1084673,573.1,576.0,570.875,562.75,573.96875,447
2709949.918085434,1070493,567.25,571.375,566.875,573.5,563.53125,447
2709913.5605060556,1062566,560.35,559.1875,570.375,577.0,563.8125,447
2710004.218301272,1089722,578.5,576.6875,581.375,597.75,573.28125,447
2709953.5442628665,1077081,573.25,570.0625,567.5,570.0,572.84375,447
2710004.3523890655,1053968,579.8,577.625,577.375,584.0,576.21875,447
2709913.3677072963,1088873,567.6,570.75,566.75,574.0,566.84375,447
2709977.9449094906,1079957,575.7,576.25,578.5,591.0,576.90625,447
2709930.491721316,1065801,563.15,563.6875,569.875,572.25,565.34375,447
2709973.3221543706,1083642,578.4,575.1875,571.625,586.5,579.28125,447
2709950.9107201365,1068045,562.55,564.375,562.625,561.25,564.4375,447
2709925.876878471,1080352,574.9,573.8125,577.625,560.5,572.03125,447
2709922.4738144954,1062928,569.95,572.1875,578.875,580.0,572.125,447
2709934.7234415817,1064266,575.8,573.4375,576.875,580.75,574.0,447
2709917.74511479,1054149,562.8,558.0625,560.875,562.25,567.8125,447
2709943.8108015694,1054876,564.9,558.5,545.375,553.25,568.40625,447
2709960.819932235,1089354,568.25,566.8125,571.5,586.0,575.9375,447
2709987.1849688897,1079911,561.4,560.5625,571.75,576.75,564.84375,447
2709930.361173026,1073535,562.3,564.625,568.75,553.25,566.8125,447
2709984.0944760507,1065597,573.75,573.5,571.75,581.25,575.78125,447
2709985.7692608978,1068445,575.8,574.625,578.0,581.0,572.375,447
2709953.0131497476,1102671,566.55,570.3125,568.0,581.5,562.6875,447
2709916.316103421,1063043,573.25,571.25,557.0,569.5,572.1875,447
2709923.495550443,1089239,571.9,571.6875,566.125,568.5,573.9375,447
2709991.1367255375,1080637,572.8,573.0,570.625,576.25,570.3125,447
2709934.830553675,1061123,573.85,568.75,567.875,568.25,575.96875,447
2709957.793809723,1087579,555.4,553.0,559.5,553.75,563.96875,447
2709932.4813028164,1073867,572.05,570.6875,569.625,579.75,569.84375,447
2709938.961029109,1081012,570.65,572.125,570.5,571.25,570.3125,447
2709941.040322898,1072694,570.05,567.3125,570.625,572.5,568.5,447
2709975.061981941,1057746,569.8,564.375,560.5,546.0,569.375,447
2709949.6719212537,1084299,567.15,569.6875,570.0,587.0,568.875,447
2709970.908608695,1084710,564.9,563.75,564.875,561.5,565.78125,447
2709983.5273053246,1068200,562.2,561.375,573.875,574.0,565.71875,447
2710001.6548481393,1069809,575.7,577.125,577.125,569.5,570.6875,447
2709918.0696919034,1077824,577.7,580.8125,565.5,570.75,575.09375,447
2709976.721198948,1086441,564.15,558.5625,552.75,558.5,567.71875,447
2709949.218494967,1102821,566.05,566.625,566.125,579.25,568.03125,447
2709996.1510064923,1079788,575.85,574.625,569.25,557.25,575.03125,447
2709933.693823146,1048314,568.25,567.1875,570.625,571.25,568.90625,447
2709928.770637755,1056037,572.8,566.1875,562.375,560.5,572.75,447
2710005.9516715957,1078943,571.15,566.5625,585.625,596.75,571.78125,447
2709994.368510905,1074503,570.7,565.875,564.875,563.25,569.71875,447
2709962.7726675924,1082148,570.35,571.6875,571.75,579.5,573.875,447
2709928.60590328,1075757,564.3,561.4375,559.125,556.0,564.84375,447
2709951.3820694177,1069696,575.15,575.25,572.875,574.75,570.9375,447
2710004.7111588437,1074381,574.9,573.1875,578.875,577.25,577.6875,447
2709951.4115974074,1066117,573.0,573.8125,569.875,558.5,574.96875,447
2709991.7094321945,1064442,572.0,565.75,566.625,569.75,570.84375,447
2709955.204132798,1071275,566.0,566.8125,570.75,571.25,568.6875,447
2709919.1571441465,1060982,572.45,575.25,578.5,566.25,567.5625,447
2709917.7536100745,1076173,577.95,583.25,577.5,566.5,574.875,447
2709925.99277366,1069270,568.4,566.8125,568.375,565.0,568.90625,447
2709969.43491612,1077194,577.2,579.375,593.125,595.25,573.21875,447
2709913.699526671,1065189,566.5,565.3125,569.125,548.0,566.4375,447
2709955.6326640756,1076330,575.3,575.375,587.75,587.0,579.625,447
2709925.3670551823,1075654,586.55,584.6875,588.625,587.5,581.96875,447
2709983.277769735,1081435,571.2,569.625,560.625,554.5,569.875,447
2710005.0999129163,1066862,567.25,563.1875,561.75,562.25,572.53125,447
2709995.603015742,1076640,573.3,573.125,577.5,569.5,573.5,447
2709990.570989153,1057595,579.65,575.125,572.125,583.0,575.3125,447
2709983.1423479584,1032649,579.9,578.375,583.75,585.0,576.3125,447
2709931.2144812825,1073112,571.9,570.6875,567.25,580.25,571.5,447
2710007.845422565,1084556,577.6,582.5625,593.25,599.0,583.78125,447
2709982.2115846644,1078279,579.55,576.0,583.25,579.5,575.34375,447
2709920.283082932,1051204,568.65,565.1875,561.875,555.75,574.375,447
2709974.610261427,1074890,562.95,563.6875,563.625,584.25,563.5625,447
2709955.623854579,1089102,565.95,567.1875,569.5,568.75,564.84375,447
2709914.1337399613,1064984,574.85,571.4375,573.0,587.25,575.8125,447
2709954.7045252877,1087172,566.55,565.0,571.875,559.75,561.875,447
2709950.213074211,1084674,569.75,570.625,576.0,580.5,565.09375,447
2709985.843253403,1090205,562.65,561.8125,559.5,545.25,563.6875,447
2709937.818958973,1074631,568.3,567.0625,562.375,558.5,572.21875,447
2710008.37684388,1044541,566.75,564.625,559.875,559.5,569.1875,447
2709975.2531357524,1088476,577.4,571.125,574.75,579.0,574.03125,447
2709988.065785396,1098496,570.05,572.1875,575.0,575.5,572.25,447
2709912.4736760706,1068888,571.45,568.6875,566.75,576.75,569.40625,447
2709936.586315336,1074597,565.9,567.1875,562.25,559.5,566.0625,447
2709974.455983686,1088642,579.2,578.375,586.0,596.0,581.25,447
2709926.808977543,1054208,572.9,575.0625,574.125,576.75,573.78125,447
2709928.8361260826,1061622,559.85,552.875,559.25,558.0,560.96875,447
2709986.610766067,1069133,572.4,571.25,579.375,585.0,571.28125,447
2709996.682595983,1070816,568.15,567.3125,562.375,560.75,572.125,447
2709946.635610108,1079382,571.95,575.6875,571.25,546.75,570.4375,447
2710001.491866012,1080868,560.0,561.0625,557.25,555.75,561.5625,447
2709928.634771865,1085984,584.85,584.4375,588.5,599.0,576.78125,447
2709947.0094542503,1085317,569.2,568.3125,566.25,559.0,568.8125,447
2709943.2613680395,1085110,573.15,574.5625,568.75,575.25,571.21875,447
2709917.286946,1074396,567.7,575.0,569.625,570.75,568.96875,447
2709958.550229799,1059054,578.0,576.25,576.25,572.75,574.59375,447
2709976.9404319767,1073860,568.45,575.0,580.125,586.0,567.0,447
2709911.699969065,1059168,582.7,583.75,580.875,579.5,577.9375,447
2709947.1349439044,1057528,566.5,566.5625,565.875,560.0,571.625,447
2709911.718598976,1049068,571.75,573.9375,567.875,566.25,571.78125,447
2709941.5714960983,1102276,575.65,580.4375,583.375,579.75,569.9375,447
2709915.9809292783,1099234,565.5,567.625,574.625,564.5,565.0,447
2709962.2736436734,1070626,572.5,569.75,587.0,575.25,571.71875,447
2709966.8106476646,1089845,565.6,568.375,548.75,546.25,567.5,447
2709991.0644486523,1069222,580.95,580.9375,577.625,577.0,576.65625,447
2709948.6999765956,1058202,569.4,567.5625,565.125,562.25,568.8125,447
2709987.166841288,1094113,570.0,575.3125,579.125,581.75,569.15625,447
2709984.172748488,1090286,568.7,571.0,564.375,561.75,570.40625,447
2709909.630473635,1066932,564.9,563.9375,559.25,555.0,567.40625,447
2709982.6437305724,1085498,567.25,568.3125,556.25,564.5,573.96875,447
2709992.083295599,1080358,572.25,570.25,568.0,594.25,574.5,447
2709913.8052299307,1087992,565.6,564.6875,570.5,566.0,573.9375,447
2709987.22746543,1075244,567.45,567.0625,567.875,563.5,566.75,447
2709982.6634074394,1091443,582.85,587.5,589.125,598.5,578.53125,447
2709915.261222863,1054031,570.0,571.0625,574.25,582.75,571.03125,447
2709911.8583012833,1078729,562.9,560.0625,567.875,576.0,569.90625,447
2709943.9734719987,1085676,571.65,570.875,574.375,569.25,568.9375,447
2710008.284595564,1104029,571.55,572.1875,569.125,557.75,570.0625,447
2709972.5020699278,1051746,579.25,579.0,580.875,585.0,574.78125,447
2709914.7470616773,1048832,566.9,562.9375,559.875,574.75,561.96875,447
2709942.862406317,1060354,562.75,564.4375,567.375,558.25,560.8125,447
